"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"30/04/2022 12:00 - 30/04/2022 13:00","CTA|ES","25336.00","25542.00"
"30/04/2022 13:00 - 30/04/2022 14:00","CTA|ES","25309.00","25621.00"
"30/04/2022 14:00 - 30/04/2022 15:00","CTA|ES","24764.00","25206.00"
"30/04/2022 15:00 - 30/04/2022 16:00","CTA|ES","23904.00","24071.00"
"30/04/2022 16:00 - 30/04/2022 17:00","CTA|ES","23368.00","23254.00"
"30/04/2022 17:00 - 30/04/2022 18:00","CTA|ES","22912.00","22902.00"
"30/04/2022 18:00 - 30/04/2022 19:00","CTA|ES","22932.00","22971.00"
"30/04/2022 19:00 - 30/04/2022 20:00","CTA|ES","23257.00","23553.00"
"30/04/2022 20:00 - 30/04/2022 21:00","CTA|ES","23949.00","24514.00"
"30/04/2022 21:00 - 30/04/2022 22:00","CTA|ES","25548.00","26315.00"
"30/04/2022 22:00 - 30/04/2022 23:00","CTA|ES","24575.00","25158.00"
"30/04/2022 23:00 - 01/05/2022 00:00","CTA|ES","22755.00","23386.00"
"01/05/2022 00:00 - 01/05/2022 01:00","CTA|ES","21146.00","21818.00"
"01/05/2022 01:00 - 01/05/2022 02:00","CTA|ES","19925.00","20490.00"
"01/05/2022 02:00 - 01/05/2022 03:00","CTA|ES","18964.00","19429.00"
"01/05/2022 03:00 - 01/05/2022 04:00","CTA|ES","18321.00","18753.00"
"01/05/2022 04:00 - 01/05/2022 05:00","CTA|ES","18013.00","18466.00"
"01/05/2022 05:00 - 01/05/2022 06:00","CTA|ES","17950.00","18325.00"
"01/05/2022 06:00 - 01/05/2022 07:00","CTA|ES","18003.00","18262.00"
"01/05/2022 07:00 - 01/05/2022 08:00","CTA|ES","17778.00","18043.00"
"01/05/2022 08:00 - 01/05/2022 09:00","CTA|ES","18749.00","18717.00"
"01/05/2022 09:00 - 01/05/2022 10:00","CTA|ES","20420.00","20281.00"
"01/05/2022 10:00 - 01/05/2022 11:00","CTA|ES","21684.00","21387.00"
"01/05/2022 11:00 - 01/05/2022 12:00","CTA|ES","22148.00","21774.00"
"01/05/2022 12:00 - 01/05/2022 13:00","CTA|ES","22293.00","21980.00"
"01/05/2022 13:00 - 01/05/2022 14:00","CTA|ES","22350.00","22276.00"
"01/05/2022 14:00 - 01/05/2022 15:00","CTA|ES","21943.00","22054.00"
"01/05/2022 15:00 - 01/05/2022 16:00","CTA|ES","21042.00","21012.00"
"01/05/2022 16:00 - 01/05/2022 17:00","CTA|ES","20586.00","20252.00"
"01/05/2022 17:00 - 01/05/2022 18:00","CTA|ES","20472.00","19995.00"
"01/05/2022 18:00 - 01/05/2022 19:00","CTA|ES","20845.00","20072.00"
"01/05/2022 19:00 - 01/05/2022 20:00","CTA|ES","21255.00","20634.00"
"01/05/2022 20:00 - 01/05/2022 21:00","CTA|ES","22378.00","22102.00"
"01/05/2022 21:00 - 01/05/2022 22:00","CTA|ES","24107.00","24237.00"
"01/05/2022 22:00 - 01/05/2022 23:00","CTA|ES","23523.00","23770.00"
"01/05/2022 23:00 - 02/05/2022 00:00","CTA|ES","21837.00","22037.00"
"02/05/2022 00:00 - 02/05/2022 01:00","CTA|ES","20499.00","20812.00"
"02/05/2022 01:00 - 02/05/2022 02:00","CTA|ES","19324.00","19721.00"
"02/05/2022 02:00 - 02/05/2022 03:00","CTA|ES","18605.00","19018.00"
"02/05/2022 03:00 - 02/05/2022 04:00","CTA|ES","18215.00","18611.00"
"02/05/2022 04:00 - 02/05/2022 05:00","CTA|ES","18121.00","18544.00"
"02/05/2022 05:00 - 02/05/2022 06:00","CTA|ES","18704.00","19140.00"
"02/05/2022 06:00 - 02/05/2022 07:00","CTA|ES","20774.00","20905.00"
"02/05/2022 07:00 - 02/05/2022 08:00","CTA|ES","22397.00","22340.00"
"02/05/2022 08:00 - 02/05/2022 09:00","CTA|ES","23945.00","23612.00"
"02/05/2022 09:00 - 02/05/2022 10:00","CTA|ES","25129.00","24610.00"
"02/05/2022 10:00 - 02/05/2022 11:00","CTA|ES","26195.00","25320.00"
"02/05/2022 11:00 - 02/05/2022 12:00","CTA|ES","26627.00","25685.00"
"02/05/2022 12:00 - 02/05/2022 13:00","CTA|ES","26836.00","25968.00"
"02/05/2022 13:00 - 02/05/2022 14:00","CTA|ES","27266.00","26049.00"
"02/05/2022 14:00 - 02/05/2022 15:00","CTA|ES","26976.00","25701.00"
"02/05/2022 15:00 - 02/05/2022 16:00","CTA|ES","26127.00","24975.00"
"02/05/2022 16:00 - 02/05/2022 17:00","CTA|ES","25737.00","24532.00"
"02/05/2022 17:00 - 02/05/2022 18:00","CTA|ES","25555.00","24353.00"
"02/05/2022 18:00 - 02/05/2022 19:00","CTA|ES","25338.00","24361.00"
"02/05/2022 19:00 - 02/05/2022 20:00","CTA|ES","25920.00","24759.00"
"02/05/2022 20:00 - 02/05/2022 21:00","CTA|ES","26949.00","25988.00"
"02/05/2022 21:00 - 02/05/2022 22:00","CTA|ES","28268.00","27090.00"
"02/05/2022 22:00 - 02/05/2022 23:00","CTA|ES","26497.00","25847.00"
"02/05/2022 23:00 - 03/05/2022 00:00","CTA|ES","24096.00","23707.00"
"03/05/2022 00:00 - 03/05/2022 01:00","CTA|ES","22867.00","22519.00"
"03/05/2022 01:00 - 03/05/2022 02:00","CTA|ES","21742.00","21386.00"
"03/05/2022 02:00 - 03/05/2022 03:00","CTA|ES","20943.00","20786.00"
"03/05/2022 03:00 - 03/05/2022 04:00","CTA|ES","20633.00","20510.00"
"03/05/2022 04:00 - 03/05/2022 05:00","CTA|ES","20640.00","20514.00"
"03/05/2022 05:00 - 03/05/2022 06:00","CTA|ES","21218.00","21166.00"
"03/05/2022 06:00 - 03/05/2022 07:00","CTA|ES","23674.00","23518.00"
"03/05/2022 07:00 - 03/05/2022 08:00","CTA|ES","26319.00","26299.00"
"03/05/2022 08:00 - 03/05/2022 09:00","CTA|ES","28275.00","28449.00"
"03/05/2022 09:00 - 03/05/2022 10:00","CTA|ES","29163.00","29231.00"
"03/05/2022 10:00 - 03/05/2022 11:00","CTA|ES","29083.00","29607.00"
"03/05/2022 11:00 - 03/05/2022 12:00","CTA|ES","29055.00","29685.00"
"03/05/2022 12:00 - 03/05/2022 13:00","CTA|ES","29203.00","29849.00"
"03/05/2022 13:00 - 03/05/2022 14:00","CTA|ES","29428.00","29853.00"
"03/05/2022 14:00 - 03/05/2022 15:00","CTA|ES","29374.00","29230.00"
"03/05/2022 15:00 - 03/05/2022 16:00","CTA|ES","28972.00","28531.00"
"03/05/2022 16:00 - 03/05/2022 17:00","CTA|ES","28433.00","28205.00"
"03/05/2022 17:00 - 03/05/2022 18:00","CTA|ES","28193.00","28016.00"
"03/05/2022 18:00 - 03/05/2022 19:00","CTA|ES","27983.00","27819.00"
"03/05/2022 19:00 - 03/05/2022 20:00","CTA|ES","28128.00","28216.00"
"03/05/2022 20:00 - 03/05/2022 21:00","CTA|ES","29061.00","29188.00"
"03/05/2022 21:00 - 03/05/2022 22:00","CTA|ES","30117.00","29597.00"
"03/05/2022 22:00 - 03/05/2022 23:00","CTA|ES","28049.00","27560.00"
"03/05/2022 23:00 - 04/05/2022 00:00","CTA|ES","25512.00","25157.00"
"04/05/2022 00:00 - 04/05/2022 01:00","CTA|ES","24071.00","23692.00"
"04/05/2022 01:00 - 04/05/2022 02:00","CTA|ES","22816.00","22412.00"
"04/05/2022 02:00 - 04/05/2022 03:00","CTA|ES","21785.00","21554.00"
"04/05/2022 03:00 - 04/05/2022 04:00","CTA|ES","21406.00","21161.00"
"04/05/2022 04:00 - 04/05/2022 05:00","CTA|ES","21332.00","21181.00"
"04/05/2022 05:00 - 04/05/2022 06:00","CTA|ES","21830.00","21748.00"
"04/05/2022 06:00 - 04/05/2022 07:00","CTA|ES","24287.00","23990.00"
"04/05/2022 07:00 - 04/05/2022 08:00","CTA|ES","26935.00","26683.00"
"04/05/2022 08:00 - 04/05/2022 09:00","CTA|ES","28820.00","28626.00"
"04/05/2022 09:00 - 04/05/2022 10:00","CTA|ES","29472.00","29434.00"
"04/05/2022 10:00 - 04/05/2022 11:00","CTA|ES","29612.00","29582.00"
"04/05/2022 11:00 - 04/05/2022 12:00","CTA|ES","29729.00","29619.00"
"04/05/2022 12:00 - 04/05/2022 13:00","CTA|ES","29995.00","29743.00"
"04/05/2022 13:00 - 04/05/2022 14:00","CTA|ES","30044.00","29782.00"
"04/05/2022 14:00 - 04/05/2022 15:00","CTA|ES","29487.00","29384.00"
"04/05/2022 15:00 - 04/05/2022 16:00","CTA|ES","28710.00","28746.00"
"04/05/2022 16:00 - 04/05/2022 17:00","CTA|ES","28129.00","28345.00"
"04/05/2022 17:00 - 04/05/2022 18:00","CTA|ES","27674.00","28184.00"
"04/05/2022 18:00 - 04/05/2022 19:00","CTA|ES","27454.00","28091.00"
"04/05/2022 19:00 - 04/05/2022 20:00","CTA|ES","27997.00","28336.00"
"04/05/2022 20:00 - 04/05/2022 21:00","CTA|ES","29151.00","29040.00"
"04/05/2022 21:00 - 04/05/2022 22:00","CTA|ES","29955.00","29897.00"
"04/05/2022 22:00 - 04/05/2022 23:00","CTA|ES","27955.00","27862.00"
"04/05/2022 23:00 - 05/05/2022 00:00","CTA|ES","25511.00","25347.00"
"05/05/2022 00:00 - 05/05/2022 01:00","CTA|ES","24133.00","23870.00"
"05/05/2022 01:00 - 05/05/2022 02:00","CTA|ES","22764.00","22580.00"
"05/05/2022 02:00 - 05/05/2022 03:00","CTA|ES","21828.00","21659.00"
"05/05/2022 03:00 - 05/05/2022 04:00","CTA|ES","21217.00","21319.00"
"05/05/2022 04:00 - 05/05/2022 05:00","CTA|ES","21254.00","21318.00"
"05/05/2022 05:00 - 05/05/2022 06:00","CTA|ES","21807.00","21892.00"
"05/05/2022 06:00 - 05/05/2022 07:00","CTA|ES","24176.00","24120.00"
"05/05/2022 07:00 - 05/05/2022 08:00","CTA|ES","26802.00","26670.00"
"05/05/2022 08:00 - 05/05/2022 09:00","CTA|ES","28547.00","28655.00"
"05/05/2022 09:00 - 05/05/2022 10:00","CTA|ES","29167.00","29276.00"
"05/05/2022 10:00 - 05/05/2022 11:00","CTA|ES","29143.00","29308.00"
"05/05/2022 11:00 - 05/05/2022 12:00","CTA|ES","29272.00","29259.00"
"05/05/2022 12:00 - 05/05/2022 13:00","CTA|ES","29253.00","29404.00"
"05/05/2022 13:00 - 05/05/2022 14:00","CTA|ES","29321.00","29390.00"
"05/05/2022 14:00 - 05/05/2022 15:00","CTA|ES","28908.00","28921.00"
"05/05/2022 15:00 - 05/05/2022 16:00","CTA|ES","28191.00","28255.00"
"05/05/2022 16:00 - 05/05/2022 17:00","CTA|ES","27650.00","27876.00"
"05/05/2022 17:00 - 05/05/2022 18:00","CTA|ES","27264.00","27614.00"
"05/05/2022 18:00 - 05/05/2022 19:00","CTA|ES","27059.00","27451.00"
"05/05/2022 19:00 - 05/05/2022 20:00","CTA|ES","27309.00","27808.00"
"05/05/2022 20:00 - 05/05/2022 21:00","CTA|ES","28248.00","28786.00"
"05/05/2022 21:00 - 05/05/2022 22:00","CTA|ES","29770.00","29712.00"
"05/05/2022 22:00 - 05/05/2022 23:00","CTA|ES","28025.00","27866.00"
"05/05/2022 23:00 - 06/05/2022 00:00","CTA|ES","25568.00","25452.00"
"06/05/2022 00:00 - 06/05/2022 01:00","CTA|ES","24011.00","24084.00"
"06/05/2022 01:00 - 06/05/2022 02:00","CTA|ES","22715.00","22759.00"
"06/05/2022 02:00 - 06/05/2022 03:00","CTA|ES","21779.00","21840.00"
"06/05/2022 03:00 - 06/05/2022 04:00","CTA|ES","21324.00","21371.00"
"06/05/2022 04:00 - 06/05/2022 05:00","CTA|ES","21162.00","21367.00"
"06/05/2022 05:00 - 06/05/2022 06:00","CTA|ES","21666.00","21957.00"
"06/05/2022 06:00 - 06/05/2022 07:00","CTA|ES","23881.00","24159.00"
"06/05/2022 07:00 - 06/05/2022 08:00","CTA|ES","26042.00","26632.00"
"06/05/2022 08:00 - 06/05/2022 09:00","CTA|ES","27823.00","28318.00"
"06/05/2022 09:00 - 06/05/2022 10:00","CTA|ES","28352.00","29011.00"
"06/05/2022 10:00 - 06/05/2022 11:00","CTA|ES","28499.00","29089.00"
"06/05/2022 11:00 - 06/05/2022 12:00","CTA|ES","28701.00","29081.00"
"06/05/2022 12:00 - 06/05/2022 13:00","CTA|ES","28945.00","29175.00"
"06/05/2022 13:00 - 06/05/2022 14:00","CTA|ES","28874.00","29173.00"
"06/05/2022 14:00 - 06/05/2022 15:00","CTA|ES","28320.00","28682.00"
"06/05/2022 15:00 - 06/05/2022 16:00","CTA|ES","27381.00","27884.00"
"06/05/2022 16:00 - 06/05/2022 17:00","CTA|ES","26990.00","27385.00"
"06/05/2022 17:00 - 06/05/2022 18:00","CTA|ES","26719.00","27062.00"
"06/05/2022 18:00 - 06/05/2022 19:00","CTA|ES","26424.00","26897.00"
"06/05/2022 19:00 - 06/05/2022 20:00","CTA|ES","26507.00","27099.00"
"06/05/2022 20:00 - 06/05/2022 21:00","CTA|ES","26992.00","27580.00"
"06/05/2022 21:00 - 06/05/2022 22:00","CTA|ES","28121.00","28817.00"
"06/05/2022 22:00 - 06/05/2022 23:00","CTA|ES","26857.00","27249.00"
"06/05/2022 23:00 - 07/05/2022 00:00","CTA|ES","24717.00","25114.00"
"07/05/2022 00:00 - 07/05/2022 01:00","CTA|ES","23320.00","23546.00"
"07/05/2022 01:00 - 07/05/2022 02:00","CTA|ES","21980.00","22207.00"
"07/05/2022 02:00 - 07/05/2022 03:00","CTA|ES","21001.00","21078.00"
"07/05/2022 03:00 - 07/05/2022 04:00","CTA|ES","20381.00","20435.00"
"07/05/2022 04:00 - 07/05/2022 05:00","CTA|ES","20019.00","20127.00"
"07/05/2022 05:00 - 07/05/2022 06:00","CTA|ES","19947.00","20018.00"
"07/05/2022 06:00 - 07/05/2022 07:00","CTA|ES","20482.00","20457.00"
"07/05/2022 07:00 - 07/05/2022 08:00","CTA|ES","20902.00","20722.00"
"07/05/2022 08:00 - 07/05/2022 09:00","CTA|ES","22588.00","22130.00"
"07/05/2022 09:00 - 07/05/2022 10:00","CTA|ES","24383.00","24029.00"
"07/05/2022 10:00 - 07/05/2022 11:00","CTA|ES","25472.00","25100.00"
"07/05/2022 11:00 - 07/05/2022 12:00","CTA|ES","25537.00","25275.00"
"07/05/2022 12:00 - 07/05/2022 13:00","CTA|ES","25589.00","25333.00"
"07/05/2022 13:00 - 07/05/2022 14:00","CTA|ES","25759.00","25428.00"
"07/05/2022 14:00 - 07/05/2022 15:00","CTA|ES","25335.00","25028.00"
"07/05/2022 15:00 - 07/05/2022 16:00","CTA|ES","24073.00","23944.00"
"07/05/2022 16:00 - 07/05/2022 17:00","CTA|ES","23300.00","23250.00"
"07/05/2022 17:00 - 07/05/2022 18:00","CTA|ES","23113.00","22910.00"
"07/05/2022 18:00 - 07/05/2022 19:00","CTA|ES","23185.00","22837.00"
"07/05/2022 19:00 - 07/05/2022 20:00","CTA|ES","23471.00","23155.00"
"07/05/2022 20:00 - 07/05/2022 21:00","CTA|ES","24133.00","23873.00"
"07/05/2022 21:00 - 07/05/2022 22:00","CTA|ES","25627.00","25636.00"
"07/05/2022 22:00 - 07/05/2022 23:00","CTA|ES","24782.00","24833.00"
"07/05/2022 23:00 - 08/05/2022 00:00","CTA|ES","22950.00","23016.00"
"08/05/2022 00:00 - 08/05/2022 01:00","CTA|ES","21312.00","21523.00"
"08/05/2022 01:00 - 08/05/2022 02:00","CTA|ES","20030.00","20283.00"
"08/05/2022 02:00 - 08/05/2022 03:00","CTA|ES","19095.00","19364.00"
"08/05/2022 03:00 - 08/05/2022 04:00","CTA|ES","18572.00","18744.00"
"08/05/2022 04:00 - 08/05/2022 05:00","CTA|ES","18261.00","18447.00"
"08/05/2022 05:00 - 08/05/2022 06:00","CTA|ES","18315.00","18481.00"
"08/05/2022 06:00 - 08/05/2022 07:00","CTA|ES","18577.00","18803.00"
"08/05/2022 07:00 - 08/05/2022 08:00","CTA|ES","18418.00","18666.00"
"08/05/2022 08:00 - 08/05/2022 09:00","CTA|ES","19342.00","19546.00"
"08/05/2022 09:00 - 08/05/2022 10:00","CTA|ES","21069.00","21066.00"
"08/05/2022 10:00 - 08/05/2022 11:00","CTA|ES","22276.00","22367.00"
"08/05/2022 11:00 - 08/05/2022 12:00","CTA|ES","22851.00","22945.00"
"08/05/2022 12:00 - 08/05/2022 13:00","CTA|ES","23079.00","23055.00"
"08/05/2022 13:00 - 08/05/2022 14:00","CTA|ES","23516.00","23454.00"
"08/05/2022 14:00 - 08/05/2022 15:00","CTA|ES","23493.00","23459.00"
"08/05/2022 15:00 - 08/05/2022 16:00","CTA|ES","22294.00","22397.00"
"08/05/2022 16:00 - 08/05/2022 17:00","CTA|ES","21605.00","21710.00"
"08/05/2022 17:00 - 08/05/2022 18:00","CTA|ES","21638.00","21567.00"
"08/05/2022 18:00 - 08/05/2022 19:00","CTA|ES","21933.00","21889.00"
"08/05/2022 19:00 - 08/05/2022 20:00","CTA|ES","22556.00","22474.00"
"08/05/2022 20:00 - 08/05/2022 21:00","CTA|ES","23479.00","23644.00"
"08/05/2022 21:00 - 08/05/2022 22:00","CTA|ES","25404.00","25352.00"
"08/05/2022 22:00 - 08/05/2022 23:00","CTA|ES","25065.00","24853.00"
"08/05/2022 23:00 - 09/05/2022 00:00","CTA|ES","23070.00","22986.00"
"09/05/2022 00:00 - 09/05/2022 01:00","CTA|ES","21470.00","21378.00"
"09/05/2022 01:00 - 09/05/2022 02:00","CTA|ES","20372.00","20179.00"
"09/05/2022 02:00 - 09/05/2022 03:00","CTA|ES","19700.00","19501.00"
"09/05/2022 03:00 - 09/05/2022 04:00","CTA|ES","19425.00","19204.00"
"09/05/2022 04:00 - 09/05/2022 05:00","CTA|ES","19562.00","19257.00"
"09/05/2022 05:00 - 09/05/2022 06:00","CTA|ES","20336.00","20056.00"
"09/05/2022 06:00 - 09/05/2022 07:00","CTA|ES","23138.00","22553.00"
"09/05/2022 07:00 - 09/05/2022 08:00","CTA|ES","25647.00","25167.00"
"09/05/2022 08:00 - 09/05/2022 09:00","CTA|ES","27566.00","27357.00"
"09/05/2022 09:00 - 09/05/2022 10:00","CTA|ES","27998.00","28312.00"
"09/05/2022 10:00 - 09/05/2022 11:00","CTA|ES","28260.00","28689.00"
"09/05/2022 11:00 - 09/05/2022 12:00","CTA|ES","28368.00","28867.00"
"09/05/2022 12:00 - 09/05/2022 13:00","CTA|ES","28847.00","29219.00"
"09/05/2022 13:00 - 09/05/2022 14:00","CTA|ES","29049.00","29431.00"
"09/05/2022 14:00 - 09/05/2022 15:00","CTA|ES","28695.00","29054.00"
"09/05/2022 15:00 - 09/05/2022 16:00","CTA|ES","28031.00","28364.00"
"09/05/2022 16:00 - 09/05/2022 17:00","CTA|ES","27725.00","27984.00"
"09/05/2022 17:00 - 09/05/2022 18:00","CTA|ES","27602.00","27985.00"
"09/05/2022 18:00 - 09/05/2022 19:00","CTA|ES","27406.00","27762.00"
"09/05/2022 19:00 - 09/05/2022 20:00","CTA|ES","27791.00","27906.00"
"09/05/2022 20:00 - 09/05/2022 21:00","CTA|ES","28299.00","28362.00"
"09/05/2022 21:00 - 09/05/2022 22:00","CTA|ES","29399.00","29261.00"
"09/05/2022 22:00 - 09/05/2022 23:00","CTA|ES","27724.00","27526.00"
"09/05/2022 23:00 - 10/05/2022 00:00","CTA|ES","25236.00","25005.00"
"10/05/2022 00:00 - 10/05/2022 01:00","CTA|ES","23969.00","23518.00"
"10/05/2022 01:00 - 10/05/2022 02:00","CTA|ES","22574.00","22308.00"
"10/05/2022 02:00 - 10/05/2022 03:00","CTA|ES","21673.00","21502.00"
"10/05/2022 03:00 - 10/05/2022 04:00","CTA|ES","21349.00","21189.00"
"10/05/2022 04:00 - 10/05/2022 05:00","CTA|ES","21204.00","21178.00"
"10/05/2022 05:00 - 10/05/2022 06:00","CTA|ES","21751.00","21760.00"
"10/05/2022 06:00 - 10/05/2022 07:00","CTA|ES","24045.00","24121.00"
"10/05/2022 07:00 - 10/05/2022 08:00","CTA|ES","26364.00","26495.00"
"10/05/2022 08:00 - 10/05/2022 09:00","CTA|ES","28057.00","28236.00"
"10/05/2022 09:00 - 10/05/2022 10:00","CTA|ES","28665.00","28775.00"
"10/05/2022 10:00 - 10/05/2022 11:00","CTA|ES","29033.00","28860.00"
"10/05/2022 11:00 - 10/05/2022 12:00","CTA|ES","29465.00","28994.00"
"10/05/2022 12:00 - 10/05/2022 13:00","CTA|ES","29566.00","29493.00"
"10/05/2022 13:00 - 10/05/2022 14:00","CTA|ES","29708.00","29750.00"
"10/05/2022 14:00 - 10/05/2022 15:00","CTA|ES","29175.00","29489.00"
"10/05/2022 15:00 - 10/05/2022 16:00","CTA|ES","28484.00","28835.00"
"10/05/2022 16:00 - 10/05/2022 17:00","CTA|ES","28041.00","28491.00"
"10/05/2022 17:00 - 10/05/2022 18:00","CTA|ES","28174.00","28398.00"
"10/05/2022 18:00 - 10/05/2022 19:00","CTA|ES","27860.00","28202.00"
"10/05/2022 19:00 - 10/05/2022 20:00","CTA|ES","28303.00","28523.00"
"10/05/2022 20:00 - 10/05/2022 21:00","CTA|ES","28831.00","29094.00"
"10/05/2022 21:00 - 10/05/2022 22:00","CTA|ES","29699.00","29824.00"
"10/05/2022 22:00 - 10/05/2022 23:00","CTA|ES","28203.00","28028.00"
"10/05/2022 23:00 - 11/05/2022 00:00","CTA|ES","25605.00","25442.00"
"11/05/2022 00:00 - 11/05/2022 01:00","CTA|ES","24356.00","24242.00"
"11/05/2022 01:00 - 11/05/2022 02:00","CTA|ES","22889.00","22855.00"
"11/05/2022 02:00 - 11/05/2022 03:00","CTA|ES","22072.00","21905.00"
"11/05/2022 03:00 - 11/05/2022 04:00","CTA|ES","21694.00","21489.00"
"11/05/2022 04:00 - 11/05/2022 05:00","CTA|ES","21598.00","21375.00"
"11/05/2022 05:00 - 11/05/2022 06:00","CTA|ES","22053.00","21898.00"
"11/05/2022 06:00 - 11/05/2022 07:00","CTA|ES","24192.00","24164.00"
"11/05/2022 07:00 - 11/05/2022 08:00","CTA|ES","26566.00","26577.00"
"11/05/2022 08:00 - 11/05/2022 09:00","CTA|ES","27532.00","28471.00"
"11/05/2022 09:00 - 11/05/2022 10:00","CTA|ES","27598.00","29134.00"
"11/05/2022 10:00 - 11/05/2022 11:00","CTA|ES","27721.00","29439.00"
"11/05/2022 11:00 - 11/05/2022 12:00","CTA|ES","28183.00","29807.00"
"11/05/2022 12:00 - 11/05/2022 13:00","CTA|ES","29578.00","30137.00"
"11/05/2022 13:00 - 11/05/2022 14:00","CTA|ES","29864.00","30290.00"
"11/05/2022 14:00 - 11/05/2022 15:00","CTA|ES","29457.00","29807.00"
"11/05/2022 15:00 - 11/05/2022 16:00","CTA|ES","28680.00","29038.00"
"11/05/2022 16:00 - 11/05/2022 17:00","CTA|ES","28379.00","28661.00"
"11/05/2022 17:00 - 11/05/2022 18:00","CTA|ES","28261.00","28628.00"
"11/05/2022 18:00 - 11/05/2022 19:00","CTA|ES","28002.00","28270.00"
"11/05/2022 19:00 - 11/05/2022 20:00","CTA|ES","28194.00","28598.00"
"11/05/2022 20:00 - 11/05/2022 21:00","CTA|ES","28851.00","29010.00"
"11/05/2022 21:00 - 11/05/2022 22:00","CTA|ES","29738.00","29693.00"
"11/05/2022 22:00 - 11/05/2022 23:00","CTA|ES","27944.00","28144.00"
"11/05/2022 23:00 - 12/05/2022 00:00","CTA|ES","25449.00","25720.00"
"12/05/2022 00:00 - 12/05/2022 01:00","CTA|ES","24197.00","24163.00"
"12/05/2022 01:00 - 12/05/2022 02:00","CTA|ES","22956.00","22752.00"
"12/05/2022 02:00 - 12/05/2022 03:00","CTA|ES","22234.00","21898.00"
"12/05/2022 03:00 - 12/05/2022 04:00","CTA|ES","21906.00","21540.00"
"12/05/2022 04:00 - 12/05/2022 05:00","CTA|ES","21857.00","21450.00"
"12/05/2022 05:00 - 12/05/2022 06:00","CTA|ES","22343.00","21924.00"
"12/05/2022 06:00 - 12/05/2022 07:00","CTA|ES","24406.00","24091.00"
"12/05/2022 07:00 - 12/05/2022 08:00","CTA|ES","26656.00","26401.00"
"12/05/2022 08:00 - 12/05/2022 09:00","CTA|ES","28074.00","27695.00"
"12/05/2022 09:00 - 12/05/2022 10:00","CTA|ES","28436.00","28068.00"
"12/05/2022 10:00 - 12/05/2022 11:00","CTA|ES","28621.00","28301.00"
"12/05/2022 11:00 - 12/05/2022 12:00","CTA|ES","28848.00","28625.00"
"12/05/2022 12:00 - 12/05/2022 13:00","CTA|ES","29361.00","29439.00"
"12/05/2022 13:00 - 12/05/2022 14:00","CTA|ES","29621.00","29690.00"
"12/05/2022 14:00 - 12/05/2022 15:00","CTA|ES","29381.00","29306.00"
"12/05/2022 15:00 - 12/05/2022 16:00","CTA|ES","28667.00","28622.00"
"12/05/2022 16:00 - 12/05/2022 17:00","CTA|ES","28565.00","28309.00"
"12/05/2022 17:00 - 12/05/2022 18:00","CTA|ES","28516.00","28232.00"
"12/05/2022 18:00 - 12/05/2022 19:00","CTA|ES","28132.00","27939.00"
"12/05/2022 19:00 - 12/05/2022 20:00","CTA|ES","28360.00","27940.00"
"12/05/2022 20:00 - 12/05/2022 21:00","CTA|ES","28850.00","28402.00"
"12/05/2022 21:00 - 12/05/2022 22:00","CTA|ES","29668.00","29525.00"
"12/05/2022 22:00 - 12/05/2022 23:00","CTA|ES","28121.00","27842.00"
"12/05/2022 23:00 - 13/05/2022 00:00","CTA|ES","25861.00","25327.00"
"13/05/2022 00:00 - 13/05/2022 01:00","CTA|ES","24520.00","24252.00"
"13/05/2022 01:00 - 13/05/2022 02:00","CTA|ES","23316.00","22966.00"
"13/05/2022 02:00 - 13/05/2022 03:00","CTA|ES","22496.00","22166.00"
"13/05/2022 03:00 - 13/05/2022 04:00","CTA|ES","22181.00","21792.00"
"13/05/2022 04:00 - 13/05/2022 05:00","CTA|ES","22045.00","21681.00"
"13/05/2022 05:00 - 13/05/2022 06:00","CTA|ES","22405.00","22185.00"
"13/05/2022 06:00 - 13/05/2022 07:00","CTA|ES","24392.00","24213.00"
"13/05/2022 07:00 - 13/05/2022 08:00","CTA|ES","26595.00","26310.00"
"13/05/2022 08:00 - 13/05/2022 09:00","CTA|ES","28121.00","27862.00"
"13/05/2022 09:00 - 13/05/2022 10:00","CTA|ES","28622.00","28402.00"
"13/05/2022 10:00 - 13/05/2022 11:00","CTA|ES","29001.00","28776.00"
"13/05/2022 11:00 - 13/05/2022 12:00","CTA|ES","29398.00","28989.00"
"13/05/2022 12:00 - 13/05/2022 13:00","CTA|ES","29753.00","29500.00"
"13/05/2022 13:00 - 13/05/2022 14:00","CTA|ES","29947.00","29738.00"
"13/05/2022 14:00 - 13/05/2022 15:00","CTA|ES","29471.00","29391.00"
"13/05/2022 15:00 - 13/05/2022 16:00","CTA|ES","28652.00","28618.00"
"13/05/2022 16:00 - 13/05/2022 17:00","CTA|ES","28270.00","28355.00"
"13/05/2022 17:00 - 13/05/2022 18:00","CTA|ES","28293.00","28229.00"
"13/05/2022 18:00 - 13/05/2022 19:00","CTA|ES","27993.00","27870.00"
"13/05/2022 19:00 - 13/05/2022 20:00","CTA|ES","28156.00","27983.00"
"13/05/2022 20:00 - 13/05/2022 21:00","CTA|ES","28338.00","28076.00"
"13/05/2022 21:00 - 13/05/2022 22:00","CTA|ES","28931.00","28857.00"
"13/05/2022 22:00 - 13/05/2022 23:00","CTA|ES","27587.00","27554.00"
"13/05/2022 23:00 - 14/05/2022 00:00","CTA|ES","25652.00","25360.00"
